"name","month","price","measure","mode","category","inflation_dynamic","inflation","short_name","picture"
"помідори","2018-10-01",28.7533500653048,"govstat",NA,NA,108.9,NA,"помідори",NA
"кабачки","2018-10-01",6.98305643947252,"govstat",NA,NA,72,NA,"кабачки",NA
"баклажани","2018-10-01",11.1440297109991,"govstat",NA,NA,94.5,NA,"баклажани",NA
"перець солодкий","2018-10-01",113.043787757708,"govstat",NA,NA,166,NA,"перець солодкий",NA
"цибуля ріпчаста","2018-10-01",10.6444604795823,"govstat",NA,NA,122,NA,"цибуля ріпчаста",NA
"буряк","2018-10-01",7.68830280328657,"govstat",NA,NA,107.9,NA,"буряк",NA
"морква","2018-10-01",11.7015590235696,"govstat",NA,NA,156,NA,"морква",NA
"гриби","2018-10-01",57.0200685886894,"govstat",NA,NA,99.01,NA,"гриби",NA
"бобові","2018-10-01",12.4685628944376,"govstat",NA,NA,99.6,NA,"бобові",NA
"овочі консервовані","2018-10-01",52.473675396811,"govstat",NA,NA,89,NA,"овочі консервовані",NA
"гриби консервовані","2018-10-01",106.535928394984,"govstat",NA,NA,87,NA,"гриби консервовані",NA
"паста томатна","2018-10-01",50.9243195633811,"govstat",NA,NA,93.5,NA,"паста томатна",NA
"картопля","2018-10-01",6.58909000163142,"govstat",NA,NA,43,NA,"картопля",NA
"цукор","2018-10-01",14.5851861875563,"govstat",NA,NA,96.7,NA,"цукор",NA
"мед","2018-10-01",116.41919736145,"govstat",NA,NA,93.9,NA,"мед",NA
"шоколад","2018-10-01",257.799378272622,"govstat",NA,NA,97.4,NA,"шоколад",NA
"цукерки шоколадні","2018-10-01",145.594377550232,"govstat",NA,NA,95.3,NA,"цукерки шоколадні",NA
"карамель","2018-10-01",63.0081008615162,"govstat",NA,NA,97.8,NA,"карамель",NA
"зефір","2018-10-01",73.649408218742,"govstat",NA,NA,94.4,NA,"зефір",NA
"морозиво","2018-10-01",164.293501163828,"govstat",NA,NA,91.9,NA,"морозиво",NA
"кетчуп томатний","2018-10-01",38.7446336672273,"govstat",NA,NA,92.3,NA,"кетчуп томатний",NA
"майонез","2018-10-01",51.5611732251319,"govstat",NA,NA,94.9,NA,"майонез",NA
"сіль","2018-10-01",6.55523259242126,"govstat",NA,NA,88,NA,"сіль",NA
"часник","2018-10-01",46.9470861385981,"govstat",NA,NA,87,NA,"часник",NA
"спеції","2018-10-01",359.229679940066,"govstat",NA,NA,98.5,NA,"спеції",NA
"супи","2018-10-01",178.260113724276,"govstat",NA,NA,94,NA,"супи",NA
"молочні суміші для дитячого харчування","2018-10-01",286.341528379725,"govstat",NA,NA,94.1,NA,"молочні суміші для дитячого харчування",NA
"кава мелена","2018-10-01",319.891116719383,"govstat",NA,NA,98.8,NA,"кава мелена",NA
"кава розчинна","2018-10-01",883.592539168504,"govstat",NA,NA,97.2,NA,"кава розчинна",NA
"чай","2018-10-01",412.96802529423,"govstat",NA,NA,93.8,NA,"чай",NA
"вода столово-мінеральна","2018-10-01",7.26104294607246,"govstat",NA,NA,92.1,NA,"вода столово-мінеральна",NA
"вода питна","2018-10-01",4.17567019234642,"govstat",NA,NA,92.4,NA,"вода питна",NA
"напої безалкогольні","2018-10-01",11.8602332504442,"govstat",NA,NA,93.5,NA,"напої безалкогольні",NA
"соки фруктово-ягідні","2018-10-01",24.3848924154593,"govstat",NA,NA,94.1,NA,"соки фруктово-ягідні",NA
"горілка","2018-10-01",180.376715361288,"govstat",NA,NA,97.6,NA,"горілка",NA
"горілка преміум класу","2018-10-01",285.080569037124,"govstat",NA,NA,98,NA,"горілка преміум класу",NA
"коньяк","2018-10-01",311.891501782422,"govstat",NA,NA,97.8,NA,"коньяк",NA
"вина столові вітчизняні","2018-10-01",86.1098547393427,"govstat",NA,NA,94.1,NA,"вина столові вітчизняні",NA
"вина столові імпортні","2018-10-01",186.787802444197,"govstat",NA,NA,98.6,NA,"вина столові імпортні",NA
"вина ігристі","2018-10-01",134.257620819658,"govstat",NA,NA,95.2,NA,"вина ігристі",NA
"пиво вітчизняних марок","2018-10-01",31.3325944311293,"govstat",NA,NA,88,NA,"пиво вітчизняних марок",NA
"пиво, виготовлене за ліцензією","2018-10-01",39.0832645582038,"govstat",NA,NA,89,NA,"пиво, виготовлене за ліцензією",NA
"сигарети з фільтром вітчизняних марок","2018-10-01",28.7150978806524,"govstat",NA,NA,82,NA,"сигарети з фільтром вітчизняних марок",NA
"сигарети з фільтром медіум класу","2018-10-01",33.8487816509713,"govstat",NA,NA,82,NA,"сигарети з фільтром медіум класу",NA
"сигарети з фільтром преміум класу","2018-10-01",38.7723596790298,"govstat",NA,NA,83,NA,"сигарети з фільтром преміум класу",NA
"сигарети без фільтру","2018-10-01",27.1845622289665,"govstat",NA,NA,83,NA,"сигарети без фільтру",NA
"рис","2017-10-01",24.0285884215951,"govstat",NA,NA,95.4,NA,"рис",NA
"хліб пшеничний з борошна вищого ґатунку","2017-10-01",18.7967350706735,"govstat",NA,NA,83,NA,"хліб пшеничний з борошна вищого ґатунку",NA
"хліб пшеничний з борошна першого ґатунку","2017-10-01",14.7010901370423,"govstat",NA,NA,83,NA,"хліб пшеничний з борошна першого ґатунку",NA
"хліб житній, житньо-пшеничний","2017-10-01",15.2119293185581,"govstat",NA,NA,83,NA,"хліб житній, житньо-пшеничний",NA
"хліб заварний","2017-10-01",25.242255048137,"govstat",NA,NA,83,NA,"хліб заварний",NA
"батон","2017-10-01",19.7577782627801,"govstat",NA,NA,83,NA,"батон",NA
"багет","2017-10-01",26.9449408008556,"govstat",NA,NA,84,NA,"багет",NA
"макаронні вироби з твердих сортів пшениці","2017-10-01",51.3897566303368,"govstat",NA,NA,96.4,NA,"макаронні вироби з твердих сортів пшениці",NA
"макаронні вироби з м’яких сортів пшениці","2017-10-01",15.7255877722381,"govstat",NA,NA,86,NA,"макаронні вироби з м’яких сортів пшениці",NA
"пельмені ","2017-10-01",76.3880342688532,"govstat",NA,NA,87,NA,"пельмені ",NA
"здобні вироби","2017-10-01",66.0049878827457,"govstat",NA,NA,85,NA,"здобні вироби",NA
"вафлі","2017-10-01",62.3350414700907,"govstat",NA,NA,93.6,NA,"вафлі",NA
"печиво здобне","2017-10-01",62.1276819364649,"govstat",NA,NA,92.3,NA,"печиво здобне",NA
"печиво сухе","2017-10-01",45.9083603569682,"govstat",NA,NA,91.2,NA,"печиво сухе",NA
"торти","2017-10-01",118.583869825924,"govstat",NA,NA,86,NA,"торти",NA
"борошно пшеничне","2017-10-01",9.24695694680952,"govstat",NA,NA,83,NA,"борошно пшеничне",NA
"крупи манні","2017-10-01",11.5648354839552,"govstat",NA,NA,86,NA,"крупи манні",NA
"крупи гречані","2017-10-01",25.6714603628516,"govstat",NA,NA,145,NA,"крупи гречані",NA
"пластівці вівсяні","2017-10-01",20.8676281822144,"govstat",NA,NA,87,NA,"пластівці вівсяні",NA
"крупи ячні","2017-10-01",8.76693327923681,"govstat",NA,NA,78,NA,"крупи ячні",NA
"пшоно","2017-10-01",11.250314759707,"govstat",NA,NA,53,NA,"пшоно",NA
"яловичина","2017-10-01",116.813081504834,"govstat",NA,NA,88,NA,"яловичина",NA
"вирізка яловича","2017-10-01",166.12127878028,"govstat",NA,NA,89,NA,"вирізка яловича",NA
"натуральні напівфабрикати з яловичини","2017-10-01",122.758713904682,"govstat",NA,NA,88,NA,"натуральні напівфабрикати з яловичини",NA
"свинина","2017-10-01",113.781112394321,"govstat",NA,NA,94.8,NA,"свинина",NA
"вирізка свиняча","2017-10-01",134.915407454317,"govstat",NA,NA,93.5,NA,"вирізка свиняча",NA
"натуральні напівфабрикати зі свинини","2017-10-01",121.415436133465,"govstat",NA,NA,93.2,NA,"натуральні напівфабрикати зі свинини",NA
"птиця (тушки курячі)","2017-10-01",55.500497481629,"govstat",NA,NA,94,NA,"птиця (тушки курячі)",NA
"окремі порційні частини курячі","2017-10-01",54.8593816486278,"govstat",NA,NA,97.8,NA,"окремі порційні частини курячі",NA
"філе куряче","2017-10-01",93.0775891446516,"govstat",NA,NA,88,NA,"філе куряче",NA
"ковбаси варені вищого ґатунку","2017-10-01",122.462476110801,"govstat",NA,NA,88,NA,"ковбаси варені в/ґ",NA
"ковбаси варені першого ґатунку","2017-10-01",81.4866043096534,"govstat",NA,NA,89,NA,"ковбаси варені 1/ґ",NA
"сосиски, сардельки вищого ґатунку","2017-10-01",117.372812766828,"govstat",NA,NA,88,NA,"сосиски, сардельки в/ґ",NA
"сосиски, сардельки першого ґатунку","2017-10-01",84.8216385622959,"govstat",NA,NA,90,NA,"сосиски, сардельки 1/ґ",NA
"ковбаси варено-копчені","2017-10-01",146.055445563527,"govstat",NA,NA,89,NA,"ковбаси варено-копчені",NA
"ковбаси сирокопчені","2017-10-01",245.277620635415,"govstat",NA,NA,88,NA,"ковбаси сирокопчені",NA
"вироби з м’яса варено-копчені","2017-10-01",157.886233783971,"govstat",NA,NA,88,NA,"вироби з м’яса варено-копчені",NA
"вироби з м’яса делікатесні","2017-10-01",191.981711867836,"govstat",NA,NA,87,NA,"м’ясні делікатеси",NA
"субпродукти яловичі","2017-10-01",51.6992665460156,"govstat",NA,NA,93.5,NA,"субпродукти яловичі",NA
"субпродукти свинячі","2017-10-01",31.4868259795825,"govstat",NA,NA,95.2,NA,"субпродукти свинячі",NA
"субпродукти курячі","2017-10-01",54.6459469734216,"govstat",NA,NA,91.7,NA,"субпродукти курячі",NA
"фарш м’ясний","2017-10-01",83.2103236983056,"govstat",NA,NA,90.3,NA,"фарш м’ясний",NA
"фарш курячий","2017-10-01",82.0585699649535,"govstat",NA,NA,90.5,NA,"фарш курячий",NA
"вироби з м’яса кулінарні","2017-10-01",53.4731262239398,"govstat",NA,NA,90.3,NA,"вироби з м’яса кулінарні",NA
"риба жива, охолоджена","2017-10-01",42.8735582008442,"govstat",NA,NA,90,NA,"риба жива, охолоджена",NA
"риба морожена","2017-10-01",69.3601072200678,"govstat",NA,NA,91.4,NA,"риба морожена",NA
"філе мороженої риби","2017-10-01",86.7998255138993,"govstat",NA,NA,91.2,NA,"філе мороженої риби",NA
"морепродукти","2017-10-01",163.767808338518,"govstat",NA,NA,94.4,NA,"морепродукти",NA
"кілька солона","2017-10-01",39.0870971654337,"govstat",NA,NA,89,NA,"кілька солона",NA
"скумбрія копчена","2017-10-01",116.914770150495,"govstat",NA,NA,86,NA,"скумбрія копчена",NA
"оселедці","2017-10-01",59.0005157409261,"govstat",NA,NA,100.3,NA,"оселедці",NA
"консерви рибні в олії","2017-10-01",148.445469277177,"govstat",NA,NA,92.3,NA,"консерви рибні в олії",NA
"крабові палички","2017-10-01",122.667953780616,"govstat",NA,NA,91.7,NA,"крабові палички",NA
"молоко пастеризоване жирністю до 2,6% включно","2017-10-01",20.0217040926267,"govstat",NA,NA,90,NA,"молоко 2.5%",NA
"молоко з підвищеним вмістом жиру","2017-10-01",19.5061415958812,"govstat",NA,NA,90.7,NA,"молоко 3.2%",NA
"кефір","2017-10-01",21.8497481182522,"govstat",NA,NA,89,NA,"кефір",NA
"йогурт","2017-10-01",32.4129250218226,"govstat",NA,NA,89,NA,"йогурт",NA
"сири тверді типу едам","2017-10-01",169.947003463736,"govstat",NA,NA,90,NA,"сири тверді типу едам",NA
"сири тверді типу емменталь","2017-10-01",217.612204945057,"govstat",NA,NA,90.8,NA,"сири тверді типу емменталь",NA
"сири розсольні","2017-10-01",144.389129793901,"govstat",NA,NA,90.4,NA,"сири розсольні",NA
"сири плавлені","2017-10-01",134.023474048794,"govstat",NA,NA,92.3,NA,"сири плавлені",NA
"сири м’які нежирні","2017-10-01",89.3132131392028,"govstat",NA,NA,89,NA,"сири м’які нежирні",NA
"сири м’які жирні","2017-10-01",86.1249205884774,"govstat",NA,NA,90.5,NA,"сири м’які жирні",NA
"сирки та сиркова маса","2017-10-01",109.694898611248,"govstat",NA,NA,90.6,NA,"сирки та сиркова маса",NA
